,drug,disease,label
741,275.0,208.0,1.0
742,252.0,302.0,1.0
743,71.0,404.0,1.0
744,304.0,405.0,1.0
745,463.0,117.0,1.0
746,183.0,124.0,1.0
747,227.0,247.0,1.0
748,324.0,41.0,1.0
749,620.0,153.0,1.0
750,502.0,301.0,1.0
751,662.0,327.0,1.0
752,398.0,94.0,1.0
753,662.0,326.0,1.0
754,384.0,114.0,1.0
755,362.0,316.0,1.0
756,49.0,262.0,1.0
757,14.0,282.0,1.0
758,292.0,404.0,1.0
759,624.0,48.0,1.0
760,413.0,199.0,1.0
761,307.0,129.0,1.0
762,198.0,3.0,1.0
763,122.0,124.0,1.0
764,596.0,65.0,1.0
765,166.0,212.0,1.0
766,258.0,124.0,1.0
767,457.0,128.0,1.0
768,247.0,128.0,1.0
769,163.0,217.0,1.0
770,467.0,183.0,1.0
771,498.0,187.0,1.0
772,175.0,55.0,1.0
773,307.0,405.0,1.0
774,224.0,307.0,1.0
775,463.0,379.0,1.0
776,406.0,99.0,1.0
777,161.0,259.0,1.0
778,339.0,308.0,1.0
779,182.0,359.0,1.0
780,604.0,238.0,1.0
781,580.0,149.0,1.0
782,332.0,371.0,1.0
783,193.0,133.0,1.0
784,411.0,99.0,1.0
785,165.0,76.0,1.0
786,551.0,259.0,1.0
787,244.0,156.0,1.0
788,84.0,359.0,1.0
789,609.0,322.0,1.0
790,457.0,376.0,1.0
791,552.0,225.0,1.0
792,486.0,357.0,1.0
793,268.0,208.0,1.0
794,52.0,183.0,1.0
795,369.0,316.0,1.0
796,278.0,221.0,1.0
797,313.0,130.0,1.0
798,99.0,228.0,1.0
799,199.0,63.0,1.0
800,284.0,257.0,1.0
801,471.0,181.0,1.0
802,525.0,146.0,1.0
803,193.0,243.0,1.0
804,195.0,99.0,1.0
805,517.0,190.0,1.0
806,268.0,359.0,1.0
807,654.0,362.0,1.0
808,200.0,334.0,1.0
809,273.0,341.0,1.0
810,387.0,402.0,1.0
811,311.0,7.0,1.0
812,138.0,309.0,1.0
813,36.0,392.0,1.0
814,31.0,160.0,1.0
815,260.0,21.0,1.0
816,387.0,355.0,1.0
817,434.0,117.0,1.0
818,225.0,131.0,1.0
819,569.0,293.0,1.0
820,241.0,222.0,1.0
821,518.0,280.0,1.0
822,586.0,18.0,1.0
823,515.0,80.0,1.0
824,493.0,181.0,1.0
825,464.0,182.0,1.0
826,493.0,89.0,1.0
827,160.0,40.0,1.0
828,643.0,259.0,1.0
829,241.0,272.0,1.0
830,118.0,100.0,1.0
831,193.0,125.0,1.0
832,26.0,405.0,1.0
833,391.0,297.0,1.0
834,516.0,91.0,1.0
835,358.0,273.0,1.0
836,365.0,37.0,1.0
837,164.0,196.0,1.0
838,397.0,124.0,1.0
839,70.0,272.0,1.0
840,105.0,134.0,1.0
841,241.0,151.0,1.0
842,287.0,199.0,1.0
843,42.0,382.0,1.0
844,648.0,11.0,1.0
845,254.0,312.0,1.0
846,275.0,106.0,1.0
847,383.0,347.0,1.0
848,509.0,303.0,1.0
849,146.0,334.0,1.0
850,503.0,362.0,1.0
851,55.0,401.0,1.0
852,493.0,350.0,1.0
853,641.0,399.0,1.0
854,184.0,99.0,1.0
855,167.0,362.0,1.0
856,610.0,376.0,1.0
857,29.0,164.0,1.0
858,287.0,240.0,1.0
859,136.0,68.0,1.0
860,14.0,94.0,1.0
861,559.0,364.0,1.0
862,407.0,188.0,1.0
863,433.0,359.0,1.0
864,171.0,124.0,1.0
865,343.0,183.0,1.0
866,161.0,134.0,1.0
867,227.0,274.0,1.0
868,630.0,267.0,1.0
869,568.0,134.0,1.0
870,493.0,103.0,1.0
871,468.0,155.0,1.0
872,354.0,73.0,1.0
873,267.0,239.0,1.0
874,40.0,73.0,1.0
875,439.0,16.0,1.0
876,621.0,89.0,1.0
877,145.0,259.0,1.0
878,70.0,247.0,1.0
879,470.0,345.0,1.0
880,135.0,89.0,1.0
881,631.0,332.0,1.0
882,299.0,88.0,1.0
883,152.0,332.0,1.0
884,226.0,76.0,1.0
885,551.0,117.0,1.0
886,109.0,99.0,1.0
887,264.0,147.0,1.0
888,427.0,332.0,1.0
889,492.0,6.0,1.0
890,316.0,125.0,1.0
891,202.0,256.0,1.0
892,468.0,113.0,1.0
893,397.0,251.0,1.0
894,412.0,382.0,1.0
895,623.0,99.0,1.0
896,241.0,208.0,1.0
897,598.0,331.0,1.0
898,453.0,280.0,1.0
899,187.0,169.0,1.0
900,18.0,30.0,1.0
901,227.0,208.0,1.0
902,297.0,10.0,1.0
903,421.0,138.0,1.0
904,571.0,19.0,1.0
905,260.0,138.0,1.0
906,292.0,28.0,1.0
907,164.0,405.0,1.0
908,502.0,282.0,1.0
909,430.0,328.0,1.0
910,141.0,401.0,1.0
911,331.0,14.0,1.0
912,169.0,89.0,1.0
913,238.0,228.0,1.0
914,335.0,358.0,1.0
915,569.0,352.0,1.0
916,108.0,99.0,1.0
917,299.0,405.0,1.0
918,49.0,125.0,1.0
919,183.0,311.0,1.0
920,646.0,269.0,1.0
921,268.0,55.0,1.0
922,346.0,347.0,1.0
923,449.0,306.0,1.0
924,32.0,405.0,1.0
925,495.0,81.0,1.0
926,564.0,68.0,1.0
927,607.0,124.0,1.0
928,636.0,392.0,1.0
929,248.0,124.0,1.0
930,208.0,392.0,1.0
931,205.0,259.0,1.0
932,476.0,351.0,1.0
933,41.0,124.0,1.0
934,482.0,124.0,1.0
935,461.0,1.0,1.0
936,164.0,8.0,1.0
937,1.0,171.0,1.0
938,470.0,237.0,1.0
939,651.0,358.0,1.0
940,516.0,80.0,1.0
941,132.0,89.0,1.0
942,138.0,312.0,1.0
943,383.0,89.0,1.0
944,170.0,200.0,1.0
945,588.0,1.0,1.0
946,152.0,396.0,1.0
947,393.0,69.0,1.0
948,470.0,208.0,1.0
949,590.0,149.0,1.0
950,369.0,69.0,1.0
951,363.0,328.0,1.0
952,429.0,128.0,1.0
953,489.0,274.0,1.0
954,368.0,183.0,1.0
955,358.0,34.0,1.0
956,239.0,89.0,1.0
957,502.0,61.0,1.0
958,324.0,318.0,1.0
959,167.0,358.0,1.0
960,453.0,331.0,1.0
961,295.0,117.0,1.0
962,583.0,172.0,1.0
963,324.0,40.0,1.0
964,164.0,182.0,1.0
965,643.0,309.0,1.0
966,33.0,247.0,1.0
967,499.0,318.0,1.0
968,83.0,129.0,1.0
969,584.0,89.0,1.0
970,574.0,99.0,1.0
971,176.0,224.0,1.0
972,460.0,62.0,1.0
973,448.0,328.0,1.0
974,307.0,182.0,1.0
975,145.0,364.0,1.0
976,643.0,135.0,1.0
977,361.0,124.0,1.0
978,103.0,289.0,1.0
979,299.0,124.0,1.0
980,80.0,71.0,1.0
981,250.0,405.0,1.0
982,245.0,74.0,1.0
983,183.0,405.0,1.0
984,287.0,161.0,1.0
985,654.0,358.0,1.0
986,568.0,1.0,1.0
987,85.0,40.0,1.0
988,455.0,364.0,1.0
989,160.0,41.0,1.0
990,576.0,325.0,1.0
991,50.0,379.0,1.0
992,458.0,12.0,1.0
993,581.0,219.0,1.0
994,609.0,183.0,1.0
995,117.0,362.0,1.0
996,453.0,239.0,1.0
997,193.0,378.0,1.0
