,drug,disease,label
741,117.0,362.0,1.0
742,453.0,239.0,1.0
743,193.0,378.0,1.0
744,486.0,408.0,1.0
745,598.0,208.0,1.0
746,455.0,134.0,1.0
747,245.0,138.0,1.0
748,306.0,208.0,1.0
749,473.0,106.0,1.0
750,13.0,285.0,1.0
751,572.0,124.0,1.0
752,502.0,310.0,1.0
753,430.0,36.0,1.0
754,423.0,255.0,1.0
755,369.0,234.0,1.0
756,373.0,149.0,1.0
757,301.0,328.0,1.0
758,87.0,168.0,1.0
759,656.0,202.0,1.0
760,78.0,322.0,1.0
761,567.0,316.0,1.0
762,501.0,120.0,1.0
763,241.0,224.0,1.0
764,407.0,251.0,1.0
765,440.0,405.0,1.0
766,75.0,267.0,1.0
767,75.0,99.0,1.0
768,71.0,405.0,1.0
769,441.0,31.0,1.0
770,14.0,258.0,1.0
771,499.0,40.0,1.0
772,78.0,183.0,1.0
773,387.0,271.0,1.0
774,645.0,365.0,1.0
775,420.0,117.0,1.0
776,606.0,360.0,1.0
777,175.0,358.0,1.0
778,275.0,97.0,1.0
779,170.0,289.0,1.0
780,540.0,371.0,1.0
781,500.0,248.0,1.0
782,387.0,372.0,1.0
783,466.0,99.0,1.0
784,413.0,352.0,1.0
785,321.0,36.0,1.0
786,347.0,375.0,1.0
787,533.0,40.0,1.0
788,382.0,114.0,1.0
789,439.0,280.0,1.0
790,99.0,149.0,1.0
791,587.0,38.0,1.0
792,455.0,370.0,1.0
793,555.0,208.0,1.0
794,340.0,347.0,1.0
795,53.0,318.0,1.0
796,389.0,163.0,1.0
797,387.0,316.0,1.0
798,149.0,328.0,1.0
799,402.0,196.0,1.0
800,294.0,334.0,1.0
801,437.0,351.0,1.0
802,117.0,371.0,1.0
803,333.0,73.0,1.0
804,337.0,351.0,1.0
805,587.0,196.0,1.0
806,120.0,174.0,1.0
807,317.0,183.0,1.0
808,40.0,89.0,1.0
809,490.0,391.0,1.0
810,551.0,370.0,1.0
811,252.0,103.0,1.0
812,587.0,107.0,1.0
813,167.0,371.0,1.0
814,93.0,57.0,1.0
815,569.0,313.0,1.0
816,551.0,99.0,1.0
817,544.0,16.0,1.0
818,587.0,156.0,1.0
819,591.0,124.0,1.0
820,137.0,124.0,1.0
821,65.0,320.0,1.0
822,85.0,43.0,1.0
823,467.0,166.0,1.0
824,518.0,65.0,1.0
825,387.0,107.0,1.0
826,110.0,41.0,1.0
827,508.0,341.0,1.0
828,142.0,342.0,1.0
829,662.0,333.0,1.0
830,253.0,347.0,1.0
831,567.0,346.0,1.0
832,579.0,188.0,1.0
833,626.0,191.0,1.0
834,74.0,347.0,1.0
835,662.0,348.0,1.0
836,598.0,345.0,1.0
837,213.0,252.0,1.0
838,332.0,362.0,1.0
839,395.0,371.0,1.0
840,110.0,143.0,1.0
841,71.0,162.0,1.0
842,587.0,89.0,1.0
843,601.0,280.0,1.0
844,500.0,376.0,1.0
845,183.0,119.0,1.0
846,71.0,382.0,1.0
847,593.0,133.0,1.0
848,459.0,156.0,1.0
849,253.0,362.0,1.0
850,561.0,124.0,1.0
851,254.0,390.0,1.0
852,590.0,125.0,1.0
853,75.0,117.0,1.0
854,653.0,362.0,1.0
855,587.0,55.0,1.0
856,290.0,405.0,1.0
857,167.0,359.0,1.0
858,108.0,396.0,1.0
859,273.0,130.0,1.0
860,314.0,4.0,1.0
861,239.0,347.0,1.0
862,350.0,401.0,1.0
863,379.0,222.0,1.0
864,220.0,85.0,1.0
865,556.0,224.0,1.0
866,422.0,163.0,1.0
867,21.0,262.0,1.0
868,213.0,54.0,1.0
869,21.0,394.0,1.0
870,275.0,239.0,1.0
871,380.0,203.0,1.0
872,356.0,181.0,1.0
873,356.0,73.0,1.0
874,643.0,344.0,1.0
875,424.0,163.0,1.0
876,557.0,382.0,1.0
877,533.0,43.0,1.0
878,268.0,107.0,1.0
879,163.0,253.0,1.0
880,46.0,95.0,1.0
881,461.0,81.0,1.0
882,502.0,130.0,1.0
883,11.0,392.0,1.0
884,559.0,344.0,1.0
885,662.0,42.0,1.0
886,558.0,197.0,1.0
887,205.0,135.0,1.0
888,154.0,78.0,1.0
889,331.0,120.0,1.0
890,335.0,347.0,1.0
891,38.0,351.0,1.0
892,538.0,280.0,1.0
893,572.0,278.0,1.0
894,578.0,322.0,1.0
895,608.0,392.0,1.0
896,414.0,43.0,1.0
897,60.0,117.0,1.0
898,268.0,100.0,1.0
899,109.0,117.0,1.0
900,640.0,118.0,1.0
901,262.0,18.0,1.0
902,525.0,124.0,1.0
903,30.0,123.0,1.0
904,78.0,188.0,1.0
905,53.0,41.0,1.0
906,572.0,68.0,1.0
907,326.0,294.0,1.0
908,71.0,124.0,1.0
909,49.0,7.0,1.0
910,351.0,397.0,1.0
911,588.0,135.0,1.0
912,540.0,358.0,1.0
913,182.0,362.0,1.0
914,340.0,351.0,1.0
915,477.0,405.0,1.0
916,161.0,37.0,1.0
917,540.0,359.0,1.0
918,26.0,124.0,1.0
919,169.0,209.0,1.0
920,503.0,359.0,1.0
921,662.0,315.0,1.0
922,305.0,138.0,1.0
923,595.0,359.0,1.0
924,451.0,188.0,1.0
925,54.0,405.0,1.0
926,535.0,405.0,1.0
927,74.0,359.0,1.0
928,418.0,359.0,1.0
929,388.0,392.0,1.0
930,383.0,362.0,1.0
931,290.0,124.0,1.0
932,182.0,347.0,1.0
933,490.0,408.0,1.0
934,576.0,44.0,1.0
935,331.0,135.0,1.0
936,501.0,347.0,1.0
937,552.0,304.0,1.0
938,321.0,94.0,1.0
939,87.0,144.0,1.0
940,636.0,128.0,1.0
941,306.0,101.0,1.0
942,72.0,344.0,1.0
943,500.0,128.0,1.0
944,245.0,289.0,1.0
945,179.0,334.0,1.0
946,199.0,99.0,1.0
947,56.0,127.0,1.0
948,401.0,341.0,1.0
949,446.0,358.0,1.0
950,407.0,405.0,1.0
951,531.0,144.0,1.0
952,316.0,49.0,1.0
953,565.0,382.0,1.0
954,92.0,99.0,1.0
955,119.0,382.0,1.0
956,199.0,73.0,1.0
957,468.0,360.0,1.0
958,337.0,87.0,1.0
959,101.0,73.0,1.0
960,434.0,379.0,1.0
961,607.0,88.0,1.0
962,184.0,319.0,1.0
963,546.0,99.0,1.0
964,29.0,325.0,1.0
965,169.0,394.0,1.0
966,106.0,287.0,1.0
967,297.0,369.0,1.0
968,429.0,392.0,1.0
969,263.0,128.0,1.0
970,5.0,392.0,1.0
971,610.0,392.0,1.0
972,493.0,99.0,1.0
973,486.0,342.0,1.0
974,212.0,396.0,1.0
975,634.0,362.0,1.0
976,286.0,99.0,1.0
977,260.0,118.0,1.0
978,634.0,371.0,1.0
979,488.0,235.0,1.0
980,177.0,280.0,1.0
981,170.0,149.0,1.0
982,235.0,280.0,1.0
983,420.0,174.0,1.0
984,111.0,322.0,1.0
985,356.0,55.0,1.0
986,5.0,181.0,1.0
987,120.0,99.0,1.0
988,366.0,99.0,1.0
989,5.0,376.0,1.0
990,87.0,3.0,1.0
991,405.0,164.0,1.0
992,435.0,117.0,1.0
993,462.0,274.0,1.0
994,340.0,362.0,1.0
995,107.0,405.0,1.0
996,307.0,78.0,1.0
997,88.0,334.0,1.0
