,drug,disease,label
174,67.0,208.0,1.0
175,101.0,7.0,1.0
176,200.0,269.0,1.0
177,65.0,359.0,1.0
178,123.0,143.0,1.0
179,133.0,574.0,1.0
180,47.0,47.0,1.0
181,103.0,97.0,1.0
182,263.0,594.0,1.0
183,158.0,374.0,1.0
184,103.0,40.0,1.0
185,232.0,41.0,1.0
186,218.0,251.0,1.0
187,84.0,65.0,1.0
188,126.0,14.0,1.0
189,149.0,82.0,1.0
190,229.0,151.0,1.0
191,104.0,294.0,1.0
192,138.0,203.0,1.0
193,148.0,125.0,1.0
194,226.0,268.0,1.0
195,224.0,378.0,1.0
196,134.0,32.0,1.0
197,8.0,141.0,1.0
198,19.0,103.0,1.0
199,176.0,66.0,1.0
200,252.0,89.0,1.0
201,132.0,7.0,1.0
202,145.0,202.0,1.0
203,117.0,192.0,1.0
204,87.0,118.0,1.0
205,81.0,527.0,1.0
206,84.0,443.0,1.0
207,135.0,564.0,1.0
208,227.0,425.0,1.0
209,73.0,309.0,1.0
210,136.0,529.0,1.0
211,186.0,105.0,1.0
212,117.0,131.0,1.0
213,182.0,175.0,1.0
214,62.0,111.0,1.0
215,223.0,109.0,1.0
216,203.0,147.0,1.0
217,17.0,378.0,1.0
218,161.0,388.0,1.0
219,85.0,364.0,1.0
220,102.0,41.0,1.0
221,136.0,543.0,1.0
222,164.0,145.0,1.0
223,97.0,376.0,1.0
224,49.0,223.0,1.0
225,3.0,11.0,1.0
226,262.0,36.0,1.0
227,178.0,381.0,1.0
228,138.0,208.0,1.0
229,53.0,109.0,1.0
230,116.0,243.0,1.0
231,229.0,120.0,1.0
232,136.0,274.0,1.0
233,13.0,343.0,1.0
234,14.0,66.0,1.0
235,261.0,11.0,1.0
236,146.0,309.0,1.0
237,258.0,358.0,1.0
238,32.0,59.0,1.0
239,223.0,447.0,1.0
240,266.0,401.0,1.0
241,155.0,259.0,1.0
242,182.0,39.0,1.0
243,249.0,196.0,1.0
244,147.0,592.0,1.0
245,30.0,448.0,1.0
246,129.0,156.0,1.0
247,264.0,35.0,1.0
248,147.0,530.0,1.0
249,126.0,226.0,1.0
250,230.0,482.0,1.0
251,44.0,324.0,1.0
252,226.0,99.0,1.0
253,219.0,0.0,1.0
254,81.0,492.0,1.0
255,126.0,207.0,1.0
256,107.0,554.0,1.0
257,192.0,12.0,1.0
258,115.0,398.0,1.0
259,207.0,269.0,1.0
260,68.0,443.0,1.0
261,168.0,66.0,1.0
262,2.0,116.0,1.0
263,64.0,31.0,1.0
264,82.0,136.0,1.0
265,51.0,24.0,1.0
266,249.0,168.0,1.0
267,165.0,92.0,1.0
268,197.0,81.0,1.0
269,245.0,221.0,1.0
270,56.0,437.0,1.0
271,257.0,69.0,1.0
272,225.0,52.0,1.0
273,219.0,224.0,1.0
274,268.0,84.0,1.0
275,133.0,208.0,1.0
276,136.0,280.0,1.0
277,11.0,14.0,1.0
278,161.0,92.0,1.0
279,69.0,118.0,1.0
280,165.0,297.0,1.0
281,84.0,202.0,1.0
282,106.0,386.0,1.0
283,181.0,133.0,1.0
284,19.0,151.0,1.0
285,182.0,21.0,1.0
286,150.0,206.0,1.0
287,128.0,484.0,1.0
288,75.0,282.0,1.0
289,230.0,469.0,1.0
290,233.0,280.0,1.0
291,158.0,59.0,1.0
292,228.0,367.0,1.0
293,82.0,589.0,1.0
294,244.0,219.0,1.0
295,235.0,425.0,1.0
296,87.0,66.0,1.0
297,71.0,145.0,1.0
298,241.0,105.0,1.0
299,183.0,82.0,1.0
300,219.0,378.0,1.0
301,149.0,154.0,1.0
302,68.0,577.0,1.0
303,147.0,22.0,1.0
304,185.0,135.0,1.0
305,224.0,460.0,1.0
306,128.0,247.0,1.0
307,64.0,66.0,1.0
308,123.0,358.0,1.0
309,116.0,366.0,1.0
310,74.0,534.0,1.0
311,51.0,57.0,1.0
312,122.0,9.0,1.0
313,207.0,304.0,1.0
314,147.0,508.0,1.0
315,98.0,94.0,1.0
316,45.0,95.0,1.0
317,84.0,344.0,1.0
318,200.0,299.0,1.0
319,65.0,490.0,1.0
320,86.0,564.0,1.0
321,223.0,130.0,1.0
322,24.0,324.0,1.0
323,31.0,341.0,1.0
324,229.0,459.0,1.0
325,87.0,146.0,1.0
326,115.0,428.0,1.0
327,118.0,399.0,1.0
328,64.0,114.0,1.0
329,139.0,388.0,1.0
330,89.0,74.0,1.0
331,240.0,319.0,1.0
332,64.0,145.0,1.0
333,74.0,146.0,1.0
334,3.0,162.0,1.0
335,52.0,185.0,1.0
336,65.0,87.0,1.0
337,128.0,276.0,1.0
338,194.0,193.0,1.0
339,218.0,590.0,1.0
340,231.0,89.0,1.0
341,145.0,285.0,1.0
342,177.0,9.0,1.0
343,242.0,69.0,1.0
344,44.0,175.0,1.0
345,183.0,20.0,1.0
346,38.0,35.0,1.0
347,35.0,154.0,1.0
348,262.0,9.0,1.0
349,31.0,208.0,1.0
350,228.0,223.0,1.0
351,230.0,327.0,1.0
352,16.0,38.0,1.0
353,242.0,112.0,1.0
354,214.0,286.0,1.0
355,149.0,25.0,1.0
356,185.0,126.0,1.0
357,149.0,39.0,1.0
358,78.0,464.0,1.0
359,217.0,230.0,1.0
360,203.0,140.0,1.0
361,199.0,256.0,1.0
362,155.0,118.0,1.0
363,42.0,14.0,1.0
364,104.0,242.0,1.0
365,73.0,191.0,1.0
366,136.0,451.0,1.0
367,259.0,158.0,1.0
368,56.0,250.0,1.0
369,127.0,194.0,1.0
370,60.0,133.0,1.0
371,11.0,87.0,1.0
372,123.0,510.0,1.0
373,65.0,196.0,1.0
374,247.0,44.0,1.0
375,26.0,239.0,1.0
376,162.0,47.0,1.0
377,158.0,257.0,1.0
378,130.0,576.0,1.0
379,149.0,127.0,1.0
380,126.0,511.0,1.0
381,65.0,570.0,1.0
382,91.0,176.0,1.0
383,7.0,117.0,1.0
384,127.0,327.0,1.0
385,148.0,39.0,1.0
386,133.0,220.0,1.0
387,135.0,251.0,1.0
388,138.0,207.0,1.0
389,244.0,561.0,1.0
390,217.0,223.0,1.0
391,56.0,386.0,1.0
392,72.0,268.0,1.0
393,156.0,230.0,1.0
394,200.0,18.0,1.0
395,83.0,241.0,1.0
396,8.0,18.0,1.0
397,182.0,59.0,1.0
398,207.0,570.0,1.0
399,261.0,147.0,1.0
400,1.0,38.0,1.0
401,183.0,44.0,1.0
402,147.0,170.0,1.0
403,6.0,226.0,1.0
404,217.0,113.0,1.0
405,226.0,44.0,1.0
406,102.0,132.0,1.0
407,104.0,122.0,1.0
408,89.0,519.0,1.0
409,75.0,266.0,1.0
410,223.0,18.0,1.0
411,188.0,111.0,1.0
412,183.0,45.0,1.0
413,48.0,50.0,1.0
414,4.0,176.0,1.0
415,256.0,382.0,1.0
416,33.0,156.0,1.0
417,99.0,66.0,1.0
418,128.0,97.0,1.0
419,51.0,53.0,1.0
420,87.0,175.0,1.0
421,95.0,242.0,1.0
422,159.0,89.0,1.0
423,148.0,321.0,1.0
424,259.0,116.0,1.0
425,167.0,362.0,1.0
426,8.0,237.0,1.0
427,51.0,367.0,1.0
428,79.0,125.0,1.0
429,7.0,233.0,1.0
430,114.0,10.0,1.0
431,17.0,157.0,1.0
432,107.0,420.0,1.0
433,10.0,54.0,1.0
434,107.0,145.0,1.0
435,116.0,77.0,1.0
436,88.0,394.0,1.0
437,211.0,23.0,1.0
438,152.0,91.0,1.0
439,268.0,101.0,1.0
440,217.0,7.0,1.0
441,183.0,185.0,1.0
442,194.0,64.0,1.0
443,226.0,15.0,1.0
444,90.0,57.0,1.0
445,248.0,20.0,1.0
446,210.0,95.0,1.0
447,149.0,215.0,1.0
448,81.0,335.0,1.0
449,58.0,113.0,1.0
450,96.0,1.0,1.0
451,257.0,208.0,1.0
452,2.0,45.0,1.0
453,149.0,33.0,1.0
454,238.0,55.0,1.0
455,166.0,117.0,1.0
456,62.0,558.0,1.0
457,191.0,296.0,1.0
458,216.0,186.0,1.0
459,65.0,497.0,1.0
460,168.0,262.0,1.0
461,89.0,131.0,1.0
462,97.0,248.0,1.0
463,20.0,287.0,1.0
464,242.0,202.0,1.0
465,261.0,12.0,1.0
466,52.0,31.0,1.0
467,82.0,530.0,1.0
468,96.0,327.0,1.0
469,207.0,346.0,1.0
470,145.0,386.0,1.0
471,124.0,476.0,1.0
472,70.0,400.0,1.0
473,248.0,394.0,1.0
474,192.0,295.0,1.0
475,126.0,95.0,1.0
476,199.0,164.0,1.0
477,44.0,356.0,1.0
478,155.0,39.0,1.0
479,67.0,226.0,1.0
480,196.0,310.0,1.0
481,144.0,279.0,1.0
482,192.0,236.0,1.0
483,268.0,50.0,1.0
484,103.0,547.0,1.0
485,218.0,32.0,1.0
486,207.0,293.0,1.0
487,245.0,112.0,1.0
488,9.0,271.0,1.0
489,144.0,251.0,1.0
490,183.0,264.0,1.0
491,166.0,205.0,1.0
492,81.0,118.0,1.0
493,249.0,21.0,1.0
494,82.0,128.0,1.0
495,203.0,159.0,1.0
496,42.0,100.0,1.0
497,51.0,178.0,1.0
498,66.0,574.0,1.0
499,129.0,104.0,1.0
500,108.0,120.0,1.0
501,70.0,57.0,1.0
502,203.0,62.0,1.0
503,16.0,363.0,1.0
504,58.0,289.0,1.0
505,135.0,189.0,1.0
506,208.0,517.0,1.0
507,77.0,86.0,1.0
508,81.0,277.0,1.0
509,147.0,358.0,1.0
510,177.0,527.0,1.0
511,117.0,383.0,1.0
512,209.0,225.0,1.0
513,261.0,109.0,1.0
514,4.0,146.0,1.0
515,56.0,43.0,1.0
516,130.0,45.0,1.0
517,165.0,280.0,1.0
518,189.0,516.0,1.0
519,97.0,420.0,1.0
520,153.0,1.0,1.0
521,121.0,39.0,1.0
522,51.0,434.0,1.0
523,178.0,391.0,1.0
524,189.0,226.0,1.0
525,152.0,71.0,1.0
526,197.0,570.0,1.0
527,143.0,68.0,1.0
528,224.0,385.0,1.0
529,210.0,423.0,1.0
530,172.0,410.0,1.0
531,136.0,251.0,1.0
532,147.0,353.0,1.0
533,218.0,119.0,1.0
534,115.0,219.0,1.0
535,217.0,112.0,1.0
536,256.0,409.0,1.0
537,132.0,454.0,1.0
538,171.0,192.0,1.0
539,14.0,297.0,1.0
540,35.0,456.0,1.0
541,194.0,520.0,1.0
542,69.0,581.0,1.0
543,155.0,241.0,1.0
544,87.0,70.0,1.0
545,155.0,468.0,1.0
546,107.0,133.0,1.0
547,231.0,124.0,1.0
548,223.0,221.0,1.0
549,106.0,153.0,1.0
550,135.0,230.0,1.0
551,206.0,205.0,1.0
552,104.0,420.0,1.0
553,235.0,113.0,1.0
554,264.0,60.0,1.0
555,115.0,7.0,1.0
556,225.0,59.0,1.0
557,92.0,351.0,1.0
558,126.0,218.0,1.0
559,232.0,84.0,1.0
560,45.0,69.0,1.0
561,9.0,45.0,1.0
562,123.0,280.0,1.0
563,189.0,556.0,1.0
564,79.0,1.0,1.0
565,226.0,275.0,1.0
566,182.0,514.0,1.0
567,262.0,343.0,1.0
568,197.0,42.0,1.0
569,2.0,124.0,1.0
570,158.0,36.0,1.0
571,71.0,5.0,1.0
572,147.0,593.0,1.0
573,258.0,194.0,1.0
574,65.0,156.0,1.0
575,144.0,380.0,1.0
576,103.0,100.0,1.0
577,155.0,502.0,1.0
578,99.0,530.0,1.0
579,114.0,275.0,1.0
580,78.0,3.0,1.0
581,165.0,434.0,1.0
582,52.0,153.0,1.0
583,64.0,175.0,1.0
584,224.0,129.0,1.0
585,218.0,145.0,1.0
586,85.0,46.0,1.0
587,51.0,354.0,1.0
588,218.0,296.0,1.0
589,107.0,124.0,1.0
590,87.0,426.0,1.0
591,89.0,238.0,1.0
592,207.0,483.0,1.0
593,96.0,112.0,1.0
594,91.0,294.0,1.0
595,103.0,11.0,1.0
596,249.0,290.0,1.0
597,84.0,465.0,1.0
598,163.0,103.0,1.0
599,52.0,280.0,1.0
600,117.0,305.0,1.0
601,196.0,39.0,1.0
602,87.0,79.0,1.0
603,162.0,84.0,1.0
604,227.0,66.0,1.0
605,123.0,36.0,1.0
606,240.0,388.0,1.0
607,145.0,39.0,1.0
608,149.0,181.0,1.0
609,103.0,196.0,1.0
610,87.0,45.0,1.0
611,186.0,100.0,1.0
612,147.0,161.0,1.0
613,44.0,92.0,1.0
614,117.0,569.0,1.0
615,50.0,297.0,1.0
616,262.0,129.0,1.0
617,1.0,41.0,1.0
618,199.0,194.0,1.0
619,84.0,526.0,1.0
620,230.0,574.0,1.0
621,217.0,384.0,1.0
622,102.0,340.0,1.0
623,129.0,516.0,1.0
624,239.0,66.0,1.0
625,188.0,127.0,1.0
626,67.0,255.0,1.0
627,205.0,256.0,1.0
628,122.0,299.0,1.0
629,132.0,398.0,1.0
630,211.0,509.0,1.0
631,148.0,472.0,1.0
632,144.0,207.0,1.0
633,121.0,89.0,1.0
634,162.0,316.0,1.0
635,135.0,391.0,1.0
636,164.0,2.0,1.0
637,247.0,460.0,1.0
638,22.0,240.0,1.0
639,88.0,89.0,1.0
640,259.0,460.0,1.0
641,150.0,190.0,1.0
642,147.0,367.0,1.0
643,155.0,143.0,1.0
644,231.0,229.0,1.0
645,165.0,24.0,1.0
646,84.0,89.0,1.0
647,147.0,241.0,1.0
648,65.0,173.0,1.0
649,42.0,217.0,1.0
650,211.0,188.0,1.0
651,155.0,551.0,1.0
652,122.0,20.0,1.0
653,207.0,100.0,1.0
654,65.0,467.0,1.0
655,67.0,22.0,1.0
656,164.0,87.0,1.0
657,183.0,143.0,1.0
658,136.0,206.0,1.0
659,113.0,100.0,1.0
660,86.0,467.0,1.0
661,3.0,147.0,1.0
662,19.0,114.0,1.0
663,90.0,47.0,1.0
664,156.0,24.0,1.0
665,189.0,127.0,1.0
666,165.0,567.0,1.0
667,141.0,167.0,1.0
668,121.0,73.0,1.0
669,89.0,104.0,1.0
670,64.0,153.0,1.0
671,141.0,139.0,1.0
672,211.0,420.0,1.0
673,156.0,129.0,1.0
674,156.0,451.0,1.0
675,100.0,420.0,1.0
676,189.0,315.0,1.0
677,229.0,36.0,1.0
678,107.0,117.0,1.0
679,112.0,420.0,1.0
680,83.0,91.0,1.0
681,175.0,173.0,1.0
682,124.0,241.0,1.0
683,69.0,89.0,1.0
684,102.0,78.0,1.0
685,148.0,45.0,1.0
686,88.0,284.0,1.0
687,83.0,77.0,1.0
688,245.0,348.0,1.0
689,145.0,390.0,1.0
690,8.0,242.0,1.0
691,145.0,62.0,1.0
692,12.0,128.0,1.0
693,234.0,111.0,1.0
694,182.0,177.0,1.0
695,138.0,241.0,1.0
696,130.0,452.0,1.0
697,126.0,516.0,1.0
698,57.0,13.0,1.0
699,214.0,219.0,1.0
700,105.0,64.0,1.0
701,130.0,92.0,1.0
702,91.0,435.0,1.0
703,117.0,150.0,1.0
704,0.0,5.0,1.0
705,183.0,177.0,1.0
706,32.0,206.0,1.0
707,153.0,44.0,1.0
708,175.0,223.0,1.0
709,262.0,102.0,1.0
710,31.0,95.0,1.0
711,13.0,338.0,1.0
712,0.0,11.0,1.0
713,229.0,103.0,1.0
714,69.0,40.0,1.0
715,65.0,248.0,1.0
716,267.0,47.0,1.0
717,248.0,35.0,1.0
718,224.0,111.0,1.0
719,149.0,290.0,1.0
720,95.0,86.0,1.0
721,82.0,129.0,1.0
722,148.0,108.0,1.0
723,250.0,146.0,1.0
724,116.0,575.0,1.0
725,108.0,295.0,1.0
726,131.0,284.0,1.0
727,260.0,382.0,1.0
728,94.0,512.0,1.0
729,148.0,196.0,1.0
730,158.0,148.0,1.0
731,205.0,272.0,1.0
732,155.0,463.0,1.0
733,62.0,124.0,1.0
734,158.0,492.0,1.0
735,167.0,136.0,1.0
736,178.0,127.0,1.0
737,115.0,32.0,1.0
738,49.0,378.0,1.0
739,200.0,143.0,1.0
740,186.0,378.0,1.0
741,141.0,62.0,1.0
742,160.0,40.0,1.0
743,147.0,226.0,1.0
744,105.0,120.0,1.0
745,193.0,194.0,1.0
746,17.0,380.0,1.0
747,82.0,393.0,1.0
748,158.0,202.0,1.0
749,54.0,261.0,1.0
750,3.0,9.0,1.0
751,159.0,158.0,1.0
752,45.0,84.0,1.0
753,89.0,66.0,1.0
754,188.0,388.0,1.0
755,205.0,143.0,1.0
756,69.0,513.0,1.0
757,145.0,120.0,1.0
758,117.0,202.0,1.0
759,11.0,158.0,1.0
760,84.0,288.0,1.0
761,160.0,226.0,1.0
762,267.0,92.0,1.0
763,114.0,233.0,1.0
764,150.0,12.0,1.0
765,105.0,433.0,1.0
766,51.0,149.0,1.0
767,130.0,31.0,1.0
768,136.0,66.0,1.0
769,78.0,310.0,1.0
770,194.0,461.0,1.0
771,122.0,186.0,1.0
772,149.0,517.0,1.0
773,168.0,106.0,1.0
774,51.0,332.0,1.0
775,70.0,97.0,1.0
776,194.0,179.0,1.0
777,168.0,420.0,1.0
778,197.0,478.0,1.0
779,194.0,195.0,1.0
780,7.0,136.0,1.0
781,63.0,379.0,1.0
782,89.0,194.0,1.0
783,169.0,164.0,1.0
784,81.0,337.0,1.0
785,140.0,35.0,1.0
786,56.0,204.0,1.0
787,230.0,400.0,1.0
788,180.0,481.0,1.0
789,154.0,1.0,1.0
790,19.0,58.0,1.0
791,197.0,151.0,1.0
792,83.0,542.0,1.0
793,160.0,105.0,1.0
794,86.0,479.0,1.0
795,144.0,260.0,1.0
796,158.0,21.0,1.0
797,167.0,292.0,1.0
798,4.0,11.0,1.0
799,44.0,491.0,1.0
800,183.0,367.0,1.0
801,155.0,285.0,1.0
802,87.0,397.0,1.0
803,201.0,393.0,1.0
804,228.0,112.0,1.0
805,179.0,92.0,1.0
806,114.0,69.0,1.0
807,182.0,40.0,1.0
808,44.0,478.0,1.0
809,211.0,3.0,1.0
810,250.0,11.0,1.0
811,217.0,23.0,1.0
812,96.0,192.0,1.0
813,136.0,509.0,1.0
814,117.0,49.0,1.0
815,195.0,486.0,1.0
816,205.0,69.0,1.0
817,257.0,66.0,1.0
818,142.0,190.0,1.0
819,226.0,112.0,1.0
820,202.0,143.0,1.0
821,165.0,222.0,1.0
822,245.0,588.0,1.0
823,255.0,68.0,1.0
824,186.0,313.0,1.0
825,87.0,308.0,1.0
826,147.0,491.0,1.0
827,242.0,186.0,1.0
828,69.0,570.0,1.0
829,262.0,342.0,1.0
830,75.0,24.0,1.0
831,183.0,503.0,1.0
832,64.0,366.0,1.0
833,222.0,120.0,1.0
834,261.0,455.0,1.0
835,227.0,285.0,1.0
836,168.0,10.0,1.0
837,229.0,378.0,1.0
838,51.0,431.0,1.0
839,27.0,122.0,1.0
840,37.0,343.0,1.0
841,223.0,404.0,1.0
842,225.0,567.0,1.0
843,216.0,256.0,1.0
844,77.0,379.0,1.0
845,183.0,96.0,1.0
846,74.0,126.0,1.0
847,189.0,147.0,1.0
848,130.0,538.0,1.0
849,127.0,595.0,1.0
850,44.0,321.0,1.0
851,17.0,100.0,1.0
852,130.0,320.0,1.0
853,186.0,296.0,1.0
854,98.0,10.0,1.0
855,199.0,69.0,1.0
856,151.0,111.0,1.0
857,73.0,209.0,1.0
858,165.0,256.0,1.0
859,25.0,166.0,1.0
860,84.0,407.0,1.0
861,165.0,374.0,1.0
862,51.0,525.0,1.0
863,89.0,113.0,1.0
864,135.0,223.0,1.0
865,84.0,64.0,1.0
866,65.0,382.0,1.0
867,104.0,98.0,1.0
868,168.0,136.0,1.0
869,57.0,509.0,1.0
870,5.0,3.0,1.0
871,110.0,196.0,1.0
872,165.0,455.0,1.0
873,104.0,100.0,1.0
874,200.0,222.0,1.0
875,71.0,376.0,1.0
876,103.0,520.0,1.0
877,202.0,191.0,1.0
878,1.0,26.0,1.0
879,89.0,474.0,1.0
880,128.0,332.0,1.0
881,93.0,15.0,1.0
882,248.0,184.0,1.0
883,196.0,111.0,1.0
884,22.0,106.0,1.0
885,60.0,216.0,1.0
886,94.0,280.0,1.0
887,102.0,497.0,1.0
888,170.0,106.0,1.0
889,200.0,34.0,1.0
890,17.0,407.0,1.0
891,162.0,167.0,1.0
892,10.0,22.0,1.0
893,250.0,36.0,1.0
894,87.0,102.0,1.0
895,228.0,245.0,1.0
896,230.0,334.0,1.0
897,121.0,113.0,1.0
898,183.0,111.0,1.0
899,130.0,2.0,1.0
900,156.0,547.0,1.0
901,206.0,138.0,1.0
902,68.0,8.0,1.0
903,202.0,50.0,1.0
904,207.0,67.0,1.0
905,82.0,116.0,1.0
906,87.0,213.0,1.0
907,81.0,185.0,1.0
908,218.0,252.0,1.0
909,141.0,584.0,1.0
910,125.0,390.0,1.0
911,138.0,32.0,1.0
912,177.0,537.0,1.0
913,137.0,282.0,1.0
914,182.0,304.0,1.0
915,261.0,138.0,1.0
916,177.0,497.0,1.0
917,150.0,144.0,1.0
918,126.0,1.0,1.0
919,40.0,323.0,1.0
920,172.0,257.0,1.0
921,86.0,215.0,1.0
922,187.0,417.0,1.0
923,169.0,97.0,1.0
924,32.0,126.0,1.0
925,82.0,2.0,1.0
926,126.0,92.0,1.0
927,82.0,58.0,1.0
928,105.0,374.0,1.0
929,135.0,342.0,1.0
930,211.0,159.0,1.0
931,259.0,223.0,1.0
932,208.0,440.0,1.0
933,37.0,120.0,1.0
934,171.0,216.0,1.0
935,102.0,281.0,1.0
936,16.0,215.0,1.0
937,176.0,111.0,1.0
938,195.0,179.0,1.0
939,30.0,61.0,1.0
940,104.0,257.0,1.0
941,69.0,326.0,1.0
942,193.0,137.0,1.0
943,67.0,554.0,1.0
944,126.0,434.0,1.0
945,130.0,537.0,1.0
946,121.0,160.0,1.0
947,207.0,11.0,1.0
948,44.0,203.0,1.0
949,182.0,310.0,1.0
950,15.0,50.0,1.0
951,58.0,168.0,1.0
952,48.0,115.0,1.0
953,246.0,36.0,1.0
954,233.0,81.0,1.0
955,129.0,474.0,1.0
956,47.0,111.0,1.0
957,5.0,62.0,1.0
958,183.0,63.0,1.0
959,259.0,405.0,1.0
960,130.0,331.0,1.0
961,89.0,200.0,1.0
962,2.0,132.0,1.0
963,205.0,361.0,1.0
964,225.0,313.0,1.0
965,57.0,58.0,1.0
966,262.0,128.0,1.0
967,96.0,138.0,1.0
968,84.0,591.0,1.0
969,81.0,226.0,1.0
970,165.0,339.0,1.0
971,200.0,300.0,1.0
972,234.0,472.0,1.0
973,230.0,253.0,1.0
974,53.0,525.0,1.0
975,136.0,436.0,1.0
976,199.0,203.0,1.0
977,257.0,150.0,1.0
978,82.0,8.0,1.0
979,193.0,97.0,1.0
980,224.0,205.0,1.0
981,182.0,276.0,1.0
982,19.0,167.0,1.0
983,137.0,410.0,1.0
984,147.0,447.0,1.0
985,224.0,190.0,1.0
986,82.0,385.0,1.0
987,158.0,3.0,1.0
988,197.0,238.0,1.0
989,17.0,156.0,1.0
990,7.0,234.0,1.0
991,60.0,42.0,1.0
992,263.0,65.0,1.0
993,82.0,337.0,1.0
994,7.0,59.0,1.0
995,223.0,29.0,1.0
996,189.0,118.0,1.0
997,75.0,5.0,1.0
